Date,Rolling_Volatility_20D_Annualized
2020-07-22,0.29476019830029465
2020-07-23,0.29445455680220645
2020-07-24,0.2939348685326393
2020-07-27,0.24986156449935107
2020-07-28,0.25602469799824124
2020-07-29,0.24915367137951755
2020-07-30,0.2484576423045489
2020-07-31,0.2499410911836746
2020-08-03,0.2233632628991102
2020-08-04,0.21911869524983285
2020-08-05,0.21712317979403134
2020-08-06,0.22127788179529095
2020-08-07,0.21363011239707624
2020-08-10,0.206091450924049
2020-08-11,0.20948576602851318
2020-08-12,0.23472696687572314
2020-08-13,0.23219124085791995
2020-08-14,0.23050332212516655
2020-08-17,0.21850675269575556
2020-08-18,0.21693788114710633
2020-08-19,0.21898362826493176
2020-08-20,0.1882463500998422
2020-08-21,0.18055814312487986
2020-08-24,0.17548131168472292
2020-08-25,0.15957431382280873
2020-08-26,0.16131329736038308
2020-08-27,0.1572222486880911
2020-08-28,0.1550535108860267
2020-08-31,0.15429424309208292
2020-09-01,0.15382706464457666
2020-09-02,0.15380536914055135
2020-09-03,0.24905374921731577
2020-09-04,0.25074016162995755
2020-09-08,0.34103494287256164
2020-09-09,0.355217959320711
2020-09-10,0.34783203410490915
2020-09-11,0.34814224858410403
2020-09-14,0.3579101629790068
2020-09-15,0.3563050770130401
2020-09-16,0.35853131536885613
2020-09-17,0.36253962128108536
2020-09-18,0.35943163519730814
2020-09-21,0.35686493469783936
2020-09-22,0.3559813860348512
2020-09-23,0.3757691084572153
2020-09-24,0.36888224142852954
2020-09-25,0.3848168608909189
2020-09-28,0.39011767985605955
2020-09-29,0.38610964857887803
2020-09-30,0.3886187225411817
2020-10-01,0.38962875867441593
2020-10-02,0.3610249858736417
2020-10-05,0.3728274363016998
2020-10-06,0.3050825151356509
2020-10-07,0.2867231855050391
2020-10-08,0.2783772353391222
2020-10-09,0.2787011525072528
2020-10-12,0.28381316175903043
2020-10-13,0.28270133281944393
2020-10-14,0.27888609345282395
2020-10-15,0.27159825513831504
2020-10-16,0.27032320374209784
2020-10-19,0.28286929864056676
2020-10-20,0.2830837681791449
2020-10-21,0.23978935760849104
2020-10-22,0.2400254574240881
2020-10-23,0.22605305363270303
2020-10-26,0.2325345632604724
2020-10-27,0.23288788352715928
2020-10-28,0.284946295733168
2020-10-29,0.29401188697035835
2020-10-30,0.2926568008357969
2020-11-02,0.2812494366291596
2020-11-03,0.28451279053732276
2020-11-04,0.31286155944859717
2020-11-05,0.32050261070206876
2020-11-06,0.3201383842692593
2020-11-09,0.30518912114320884
2020-11-10,0.31147883220528094
2020-11-11,0.31458836234746207
2020-11-12,0.315398222708061
2020-11-13,0.31472352312900354
2020-11-16,0.30539104837956577
2020-11-17,0.30523943644540685
2020-11-18,0.30585062407999664
2020-11-19,0.30505230763580965
2020-11-20,0.30924087996528143
2020-11-23,0.30123617832437544
2020-11-24,0.310827043526487
2020-11-25,0.24857553681646985
2020-11-27,0.24182031566297554
2020-11-30,0.22478519572287894
2020-12-01,0.22833612468905987
2020-12-02,0.22173691285221622
2020-12-03,0.1817680628001665
2020-12-04,0.1674515289766376
2020-12-07,0.16571003815117855
2020-12-08,0.16561557826987114
2020-12-09,0.1726842425663173
2020-12-10,0.16783149388039284
2020-12-11,0.16556811382824532
2020-12-14,0.16546119984582847
2020-12-15,0.163981561723033
2020-12-16,0.16398536409879916
2020-12-17,0.16266832681687368
2020-12-18,0.1633674021644663
2020-12-21,0.15452340501549983
2020-12-22,0.15396674994245169
2020-12-23,0.12980389522059285
2020-12-24,0.12990156849651852
2020-12-28,0.13906559752339492
2020-12-29,0.1296717279553954
2020-12-30,0.11592495491546306
2020-12-31,0.11424580872271806
2021-01-04,0.11785232417200685
2021-01-05,0.12181720120076837
2021-01-06,0.12153378527193791
2021-01-07,0.16149857543654972
2021-01-08,0.13853581640101342
2021-01-11,0.1518305555029168
2021-01-12,0.149666675892363
2021-01-13,0.14993886294592804
2021-01-14,0.15295395523844893
2021-01-15,0.160719111413228
2021-01-19,0.16749019131223325
2021-01-20,0.18054782496028762
2021-01-21,0.1797225069831585
2021-01-22,0.17838299041040098
2021-01-25,0.1784713919058717
2021-01-26,0.17938032554994837
2021-01-27,0.2007555762382262
2021-01-28,0.20029424197045487
2021-01-29,0.21855144317189693
2021-02-01,0.23161302146094345
2021-02-02,0.2352129186218522
2021-02-03,0.234255841087528
2021-02-04,0.2325787679706202
2021-02-05,0.20919000372772076
2021-02-08,0.20967014946099452
2021-02-09,0.20207790074593862
2021-02-10,0.20226065560596992
2021-02-11,0.20200943539366292
2021-02-12,0.19827376218515305
2021-02-16,0.19079967184973673
2021-02-17,0.1861748620373791
2021-02-18,0.17420341227535266
2021-02-19,0.17452496194584546
2021-02-22,0.1858741292033363
2021-02-23,0.18417692705856703
2021-02-24,0.19054048153373357
2021-02-25,0.21593303430414063
2021-02-26,0.2160549383217064
2021-03-01,0.2203739481751849
2021-03-02,0.21639099950896049
2021-03-03,0.21810773124750554
2021-03-04,0.21606393837213053
2021-03-05,0.22272269659296634
2021-03-08,0.2386162159018937
2021-03-09,0.27952285291089846
2021-03-10,0.2796494837505305
2021-03-11,0.2902159900137619
2021-03-12,0.29064100363119205
2021-03-15,0.2912635727759026
2021-03-16,0.29080715066839463
2021-03-17,0.29206417980880023
2021-03-18,0.3060739979991767
2021-03-19,0.306461717024689
2021-03-22,0.30204904506564095
2021-03-23,0.30234320985144647
2021-03-24,0.30132216895704106
2021-03-25,0.2695458571344957
2021-03-26,0.270906864510371
2021-03-29,0.25191722758913565
2021-03-30,0.24503903434650554
2021-03-31,0.23714056273660947
2021-04-01,0.23908736502471306
2021-04-05,0.24346632305948154
2021-04-06,0.21892294475869445
2021-04-07,0.17540704372493324
2021-04-08,0.1756765001781586
2021-04-09,0.1652662318005626
2021-04-12,0.16306371645172402
2021-04-13,0.16742499093588956
2021-04-14,0.1771430467389649
2021-04-15,0.18516883477900886
2021-04-16,0.14882899947921271
2021-04-19,0.15790281280801796
2021-04-20,0.1606775938225576
2021-04-21,0.15980126041747253
2021-04-22,0.16713393619473446
2021-04-23,0.17088527737390888
2021-04-26,0.1703297049940765
2021-04-27,0.17300726009016126
2021-04-28,0.1713163334482641
2021-04-29,0.17000573452503942
2021-04-30,0.1691183082816678
2021-05-03,0.1581526090473576
2021-05-04,0.16405331900133963
2021-05-05,0.16194657943824545
2021-05-06,0.16338569493172012
2021-05-07,0.1623366543264606
2021-05-10,0.1845805210939282
2021-05-11,0.17966001585852523
2021-05-12,0.1903455957737036
2021-05-13,0.1764421181564401
2021-05-14,0.19857811694326463
2021-05-17,0.19585045317893765
2021-05-18,0.19819591517400695
2021-05-19,0.19479914162145537
2021-05-20,0.19321396412381736
2021-05-21,0.1843304008831199
2021-05-24,0.19815226496176536
2021-05-25,0.1975956074422583
2021-05-26,0.19795540259800434
2021-05-27,0.19381467136864092
2021-05-28,0.1925366401760484
2021-06-01,0.19247986096553438
2021-06-02,0.18706451966828752
2021-06-03,0.18986321671375264
2021-06-04,0.19543322509050995
2021-06-07,0.1939612765261356
2021-06-08,0.1712425690905783
2021-06-09,0.16652439975136993
2021-06-10,0.139666294437069
2021-06-11,0.13990557995294373
2021-06-14,0.12000723205357501
2021-06-15,0.1217754736239027
2021-06-16,0.11220887984617023
2021-06-17,0.11044337361107733
2021-06-18,0.11352086102131394
2021-06-21,0.11595946784066198
2021-06-22,0.10108496665639533
2021-06-23,0.10136323538412817
2021-06-24,0.1019389205704623
2021-06-25,0.10249880117024743
2021-06-28,0.1076649107971653
2021-06-29,0.10896046834603085
2021-06-30,0.10910657685102264
2021-07-01,0.10053129629004018
2021-07-02,0.09413587761718965
2021-07-06,0.0947707191205446
2021-07-07,0.09668222413395561
2021-07-08,0.10217081268316372
2021-07-09,0.10477152327534682
2021-07-12,0.10738189049973773
2021-07-13,0.10957928575000297
2021-07-14,0.11074812550485175
2021-07-15,0.11751734187177135
2021-07-16,0.1303644257982171
2021-07-19,0.13402415214096958
2021-07-20,0.13604626656391247
2021-07-21,0.13694941680667086
2021-07-22,0.13598866032934173
2021-07-23,0.1390419022649439
2021-07-26,0.13917625389985236
2021-07-27,0.14019214940178748
2021-07-28,0.1406021545519373
2021-07-29,0.14088636411478117
2021-07-30,0.1473143296929422
2021-08-02,0.1423208093710889
2021-08-03,0.14488587707889827
2021-08-04,0.14459007401922316
2021-08-05,0.14283536269993716
2021-08-06,0.13906093686744572
2021-08-09,0.13436493301443256
2021-08-10,0.13352192702785737
2021-08-11,0.13227896087236932
2021-08-12,0.13029984352241258
2021-08-13,0.11639641027888545
2021-08-16,0.10270066019606654
2021-08-17,0.10931946534211191
2021-08-18,0.10717514301594189
2021-08-19,0.10644085068238889
2021-08-20,0.1100227283845248
2021-08-23,0.12861968126619253
2021-08-24,0.12144839749334535
2021-08-25,0.12118525874630984
2021-08-26,0.12383634686649266
2021-08-27,0.12097544471333163
2021-08-30,0.12326573436284351
2021-08-31,0.12316822312923262
2021-09-01,0.12304998195357045
2021-09-02,0.12244090612269576
2021-09-03,0.12221269266925902
2021-09-07,0.12217586589775008
2021-09-08,0.12535891129090954
2021-09-09,0.12579177243316894
2021-09-10,0.13148270892596095
2021-09-13,0.1332658637916917
2021-09-14,0.1335389821773388
2021-09-15,0.12698421111840016
2021-09-16,0.12090555188410695
2021-09-17,0.12972999006003372
2021-09-20,0.157808700814809
2021-09-21,0.14077734467152755
2021-09-22,0.14515263181268798
2021-09-23,0.1517768681771647
2021-09-24,0.15109852066629967
2021-09-27,0.14374441002096325
2021-09-28,0.16261636184735442
2021-09-29,0.1625430548835352
2021-09-30,0.16404879077814405
2021-10-01,0.1717314824420787
2021-10-04,0.18214677847338814
2021-10-05,0.1905604769707418
2021-10-06,0.19121271692659605
2021-10-07,0.19469816895387151
2021-10-08,0.19108786281681256
2021-10-11,0.19080093466465778
2021-10-12,0.19091426124838234
2021-10-13,0.18629699302787717
2021-10-14,0.20121798876627778
2021-10-15,0.20152415235257262
2021-10-18,0.1768850283952725
2021-10-19,0.17717535459014924
2021-10-20,0.17541881041826182
2021-10-21,0.17225390365293672
2021-10-22,0.17470280663356988
2021-10-25,0.18158676023567383
2021-10-26,0.15444565754347192
2021-10-27,0.15322011403973906
2021-10-28,0.14910928063032802
2021-10-29,0.14726508118080844
2021-11-01,0.11616312305280904
2021-11-02,0.11383822950127079
2021-11-03,0.11446729704831929
2021-11-04,0.12111795741438257
2021-11-05,0.12022142145199421
2021-11-08,0.11149855968424938
2021-11-09,0.12355307602782825
2021-11-10,0.14153316468679134
2021-11-11,0.1310357881840268
2021-11-12,0.12869227008733583
2021-11-15,0.1280830734034511
2021-11-16,0.12792110738872797
2021-11-17,0.12864985369840498
2021-11-18,0.13421858845331253
2021-11-19,0.12814129802737925
2021-11-22,0.12533277524176392
2021-11-23,0.12353490609793684
2021-11-24,0.12387579458311812
2021-11-26,0.16151091290289865
2021-11-29,0.17804482491652276
2021-11-30,0.18634700924858705
2021-12-01,0.19586466260884813
2021-12-02,0.19430564463723712
2021-12-03,0.1933984358873564
2021-12-06,0.19768985927307245
2021-12-07,0.22518604611641405
2021-12-08,0.22197599690692235
2021-12-09,0.221019111569764
2021-12-10,0.22184546473323605
2021-12-13,0.23274586902597436
2021-12-14,0.2333034089865795
2021-12-15,0.24655124640826778
2021-12-16,0.2608444515271393
2021-12-17,0.25565458303887756
2021-12-20,0.25847486231494843
2021-12-21,0.27472169558723525
2021-12-22,0.28130940920280817
2021-12-23,0.2828820275328367
2021-12-27,0.26921800882342495
2021-12-28,0.2571989832590194
2021-12-29,0.2516814367664009
2021-12-30,0.24474658314878045
2021-12-31,0.2459451550980954
2022-01-03,0.24971960863863102
2022-01-04,0.2508250074977134
2022-01-05,0.2536704921028062
2022-01-06,0.25273958931257945
2022-01-07,0.25099739658810527
2022-01-10,0.2502427169530184
2022-01-11,0.24510570278618246
2022-01-12,0.24533494882764714
2022-01-13,0.25208719723382966
2022-01-14,0.2379686699698166
2022-01-18,0.2499227907890094
2022-01-19,0.24822385742976147
2022-01-20,0.23426814098178178
2022-01-21,0.2420174510963964
2022-01-24,0.23789144757572475
2022-01-25,0.22635230543178853
2022-01-26,0.23042961493088393
2022-01-27,0.23231915410024678
2022-01-28,0.2598321665092785
2022-01-31,0.2923473765416894
2022-02-01,0.27729020013403055
2022-02-02,0.2816402644719413
2022-02-03,0.3251162143172649
2022-02-04,0.33836146011748397
2022-02-07,0.33834514577999825
2022-02-08,0.3395260961966098
2022-02-09,0.34212483892634465
2022-02-10,0.3458053986796838
2022-02-11,0.3468820996248124
2022-02-14,0.3462450894465424
2022-02-15,0.3501552823837235
2022-02-16,0.34817829301890973
2022-02-17,0.3648523128067552
2022-02-18,0.35409840889313476
2022-02-22,0.3564442163821866
2022-02-23,0.3637151501975129
2022-02-24,0.37584047791806213
2022-02-25,0.3791159892532268
2022-02-28,0.36697456551774327
2022-03-01,0.34697248335488057
2022-03-02,0.35145672827313823
2022-03-03,0.34916028512661407
2022-03-04,0.2949661261250279
2022-03-07,0.3043386455845761
2022-03-08,0.3044135106469197
2022-03-09,0.3271598950440872
2022-03-10,0.31749759837130714
2022-03-11,0.31943296351640393
2022-03-14,0.3118868914126705
2022-03-15,0.32924992914512446
2022-03-16,0.34252800305928677
2022-03-17,0.34891345709230714
2022-03-18,0.3377045455047757
2022-03-21,0.33399707728648725
2022-03-22,0.3336974251540769
2022-03-23,0.31770827780111294
2022-03-24,0.3158529131469545
2022-03-25,0.3114224894727619
2022-03-28,0.31275295083908095
2022-03-29,0.3041893449607963
2022-03-30,0.30255015259582496
2022-03-31,0.30757677723775045
2022-04-01,0.3042780969404113
2022-04-04,0.26739880103849883
2022-04-05,0.2817149079099138
2022-04-06,0.2849316295178517
2022-04-07,0.2842767448449498
2022-04-08,0.27062475809298586
2022-04-11,0.2866341120961004
2022-04-12,0.27535622785415326
2022-04-13,0.2545762901556225
2022-04-14,0.26037192288848793
2022-04-18,0.24940996376224592
2022-04-19,0.2570835726551825
2022-04-20,0.2538134256464128
2022-04-21,0.26233900672791244
2022-04-22,0.2560913424599199
2022-04-25,0.25828318664945416
2022-04-26,0.2822935619747411
2022-04-27,0.2761582153579706
2022-04-28,0.3340564248802873
2022-04-29,0.3594058306737083
2022-05-02,0.37110084194695825
2022-05-03,0.3601533053466172
2022-05-04,0.3863654315913093
2022-05-05,0.41817302205569334
2022-05-06,0.41713837719006963
2022-05-09,0.44597859331674367
2022-05-10,0.44233170798943366
2022-05-11,0.4501765007887256
2022-05-12,0.4426388544211973
2022-05-13,0.4689132494776221
2022-05-16,0.4658292566301529
2022-05-17,0.47357012309905583
2022-05-18,0.49582487446526513
2022-05-19,0.493408444105807
2022-05-20,0.4881351598511647
2022-05-23,0.4970925792380024
2022-05-24,0.484209991899028
2022-05-25,0.49046891158436245
2022-05-26,0.47304093233270866
2022-05-27,0.463283698722216
2022-05-31,0.45716988224404276
2022-06-01,0.4566735185861735
2022-06-02,0.44904600934493655
2022-06-03,0.42192928638971927
2022-06-06,0.423033601341625
2022-06-07,0.3803314399427904
2022-06-08,0.37986465495142097
2022-06-09,0.37715975773897575
2022-06-10,0.40330730209574006
2022-06-13,0.41776602431116533
2022-06-14,0.417537048488269
2022-06-15,0.4168947750221023
2022-06-16,0.4059586449103204
2022-06-17,0.40672196632655305
2022-06-21,0.42830370607652246
2022-06-22,0.4191141531422426
2022-06-23,0.40938350550859737
2022-06-24,0.4241353192969099
2022-06-27,0.4109812628678612
2022-06-28,0.4017905797186388
2022-06-29,0.40163301212717617
2022-06-30,0.40531851946020075
2022-07-01,0.3902294757374598
2022-07-05,0.38593409234874126
2022-07-06,0.3848528869275107
2022-07-07,0.3961050247093203
2022-07-08,0.3965550337994932
2022-07-11,0.39597164907530974
2022-07-12,0.37338205734569163
2022-07-13,0.3237017368000094
2022-07-14,0.3244214570777224
2022-07-15,0.3229587105660409
2022-07-18,0.28387021009631946
2022-07-19,0.3034443907078313
2022-07-20,0.2829694103518955
2022-07-21,0.2839074914949501
2022-07-22,0.2998775106444766
2022-07-25,0.27435649527939043
2022-07-26,0.28775637142927424
2022-07-27,0.3128278531373462
2022-07-28,0.3123295294596577
2022-07-29,0.3099533702309191
2022-08-01,0.31260182717625146
2022-08-02,0.31180653572655276
2022-08-03,0.31723564841003354
2022-08-04,0.3088791434628128
2022-08-05,0.3116839120171694
2022-08-08,0.29252819965197957
2022-08-09,0.29022228565407077
2022-08-10,0.30177790434685475
2022-08-11,0.3012936705519757
2022-08-12,0.29999917529285697
2022-08-15,0.2981393701383512
2022-08-16,0.28300274363374495
2022-08-17,0.28547424411298994
2022-08-18,0.28263313575804255
2022-08-19,0.2804473234131875
2022-08-22,0.2964020400691601
2022-08-23,0.27953868526430087
2022-08-24,0.22956108372478062
2022-08-25,0.23707325403243096
2022-08-26,0.2651030415170204
2022-08-29,0.2656682709815919
2022-08-30,0.26986304009725903
2022-08-31,0.2558437449132668
2022-09-01,0.25571317845074343
2022-09-02,0.25762903726224873
2022-09-06,0.25747976065619893
2022-09-07,0.2665928631922625
2022-09-08,0.24118900178052669
2022-09-09,0.25695857549000917
2022-09-12,0.24585650831030756
2022-09-13,0.3123466698032797
2022-09-14,0.3153958260784813
2022-09-15,0.3154185702693523
2022-09-16,0.3135594416074663
2022-09-19,0.31261793607469796
2022-09-20,0.3047976818148435
2022-09-21,0.30874253187258355
2022-09-22,0.30776728163867156
2022-09-23,0.2992833175863751
2022-09-26,0.27115703251601514
2022-09-27,0.27279677332103536
2022-09-28,0.28775064689887664
2022-09-29,0.30235720492916474
2022-09-30,0.30428104136117967
2022-10-03,0.31404039073050843
2022-10-04,0.3387402332799096
2022-10-05,0.3320851306402227
2022-10-06,0.32978905008291554
2022-10-07,0.34236195230325106
2022-10-10,0.3346576717889334
2022-10-11,0.27917088658708633
2022-10-12,0.2766562872156263
2022-10-13,0.29987546279744776
2022-10-14,0.31444317285701445
2022-10-17,0.35306300139566726
2022-10-18,0.3544871819047575
2022-10-19,0.34885273784097426
2022-10-20,0.3482276350364483
2022-10-21,0.35058030233879894
2022-10-24,0.3491361692615969
2022-10-25,0.35621912640122916
2022-10-26,0.36372998006220314
2022-10-27,0.3728713967731226
2022-10-28,0.3772504227767405
2022-10-31,0.3754693448596744
2022-11-01,0.3562857168567397
2022-11-02,0.3724416911519006
2022-11-03,0.37373024829824925
2022-11-04,0.35309797128414533
2022-11-07,0.35368889625972905
2022-11-08,0.34907409746062495
2022-11-09,0.36284403327611164
2022-11-10,0.43608598566356094
2022-11-11,0.4227475971214441
2022-11-14,0.39977100989416264
2022-11-15,0.40018991007263277
2022-11-16,0.4032984066485773
2022-11-17,0.4031205429853227
2022-11-18,0.39351314544274035
2022-11-21,0.39740971517749835
2022-11-22,0.3947872028046824
2022-11-23,0.3881556916226222
2022-11-25,0.36319713428270156
2022-11-28,0.3601120568004938
2022-11-29,0.35690252805952205
2022-11-30,0.39561921105886555
2022-12-01,0.37265383107065514
2022-12-02,0.3680964347020317
2022-12-05,0.3778110912197623
2022-12-06,0.38896917493261446
2022-12-07,0.38979685795794033
2022-12-08,0.37655441186406097
2022-12-09,0.2760074716221977
2022-12-12,0.27000398649325075
2022-12-13,0.27054781953884227
2022-12-14,0.2695798150729831
2022-12-15,0.28534103372106756
2022-12-16,0.28678775752979496
2022-12-19,0.2899439645090186
2022-12-20,0.28346225914927525
2022-12-21,0.28060927584759354
2022-12-22,0.2907010970559344
2022-12-23,0.2928548316886763
2022-12-27,0.2993909311064886
2022-12-28,0.29954727210065046
2022-12-29,0.2550734554653012
2022-12-30,0.25629716186320345
2023-01-03,0.25934051760598154
2023-01-04,0.25446749198263974
2023-01-05,0.2476165104439924
2023-01-06,0.26437446322139196
2023-01-09,0.2632724816041048
2023-01-10,0.26726250354742415
2023-01-11,0.2789029406170803
2023-01-12,0.2783984336921386
2023-01-13,0.27964577504757554
2023-01-17,0.2592750190038648
2023-01-18,0.26277709828547485
2023-01-19,0.2574723106626332
2023-01-20,0.2765130258644159
2023-01-23,0.28373490527407424
2023-01-24,0.25063622802807445
2023-01-25,0.2522010140742419
2023-01-26,0.24202720885261048
2023-01-27,0.2393202729273054
2023-01-30,0.25820835632086064
2023-01-31,0.26259918048878783
2023-02-01,0.24986644826255872
2023-02-02,0.2748520085010392
2023-02-03,0.2703470660722468
2023-02-06,0.27067817127976646
2023-02-07,0.2754087259979962
2023-02-08,0.288713861706178
2023-02-09,0.2906677589260076
2023-02-10,0.2949369671961606
2023-02-13,0.29556529542433446
2023-02-14,0.29602567568586996
2023-02-15,0.28374337214644646
2023-02-16,0.3019351443948427
2023-02-17,0.29184860360214077
2023-02-21,0.2997265151469908
2023-02-22,0.2998046900373611
2023-02-23,0.3032011059739812
2023-02-24,0.2926122816662509
2023-02-27,0.2861675358891136
2023-02-28,0.26665590107899856
2023-03-01,0.2611022934302951
2023-03-02,0.252493666078795
2023-03-03,0.22144574213735327
2023-03-06,0.21723626845613433
2023-03-07,0.223520341144785
2023-03-08,0.20383894459726673
2023-03-09,0.2135651593747382
2023-03-10,0.213696084161219
2023-03-13,0.2145394681932288
2023-03-14,0.23715169777902756
2023-03-15,0.23262401736236704
2023-03-16,0.25434562949834394
2023-03-17,0.2439499217479258
2023-03-20,0.2439649748899595
2023-03-21,0.24386756042229418
2023-03-22,0.25137715784518366
2023-03-23,0.246022505920021
2023-03-24,0.23884605398433106
2023-03-27,0.2381399635659339
2023-03-28,0.23992042388926033
2023-03-29,0.240601773080175
2023-03-30,0.2411056898143673
2023-03-31,0.23421541475991176
2023-04-03,0.2340446964231283
2023-04-04,0.22545358570543933
2023-04-05,0.22859417932948473
2023-04-06,0.20572982150154867
2023-04-10,0.20144551627513085
2023-04-11,0.20461092407662462
2023-04-12,0.18825868566038
2023-04-13,0.19638037092910202
2023-04-14,0.17601365811881264
2023-04-17,0.1695199286969806
2023-04-18,0.16931828754127934
2023-04-19,0.14631596133524014
2023-04-20,0.14922918438835978
2023-04-21,0.1476100117918691
2023-04-24,0.14753936553391486
2023-04-25,0.1634449572812164
2023-04-26,0.16168747693987004
2023-04-27,0.19955195040486773
2023-04-28,0.19873658713979153
2023-05-01,0.18919091894614148
2023-05-02,0.19411955743697515
2023-05-03,0.19598219010361545
2023-05-04,0.1955617717167079
2023-05-05,0.2105649365079647
2023-05-08,0.21059422735559993
2023-05-09,0.21095727117620758
2023-05-10,0.20945614917186092
2023-05-11,0.19850108695286697
2023-05-12,0.19971606804989253
2023-05-15,0.19961375323729286
2023-05-16,0.19957532352551585
2023-05-17,0.20939709069070592
2023-05-18,0.2030676000869566
2023-05-19,0.20386205702845334
2023-05-22,0.20347429671938067
2023-05-23,0.19256705432409735
2023-05-24,0.19332666865547932
2023-05-25,0.17423023499352847
2023-05-26,0.184602791140403
2023-05-30,0.18404093228777138
2023-05-31,0.17928422115832388
2023-06-01,0.17911936031259643
2023-06-02,0.17322538014058528
2023-06-05,0.16315938381439093
2023-06-06,0.164333703967589
2023-06-07,0.17507819884853398
2023-06-08,0.1768241800967211
2023-06-09,0.1768272863503727
2023-06-12,0.17203190020368794
2023-06-13,0.17181449315198347
2023-06-14,0.17404503257396398
2023-06-15,0.1680852577906543
2023-06-16,0.1687373607976553
2023-06-20,0.167137005942188
2023-06-21,0.17646803216999513
2023-06-22,0.16985883663981052
2023-06-23,0.17567168627639412
2023-06-26,0.17573362494847988
2023-06-27,0.1697578745589314
2023-06-28,0.16890877345501445
2023-06-29,0.1647896085642335
2023-06-30,0.16165186671503057
2023-07-03,0.1592191886551568
2023-07-05,0.15905114805049697
2023-07-06,0.1654236586795648
2023-07-07,0.15458219956777247
2023-07-10,0.15229668599582494
